elo_home,elo_away,elo_diff,home_form_pts,home_goal_diff_5,home_clean_sheet_rate,home_btts_rate,home_over25_rate,away_form_pts,away_goal_diff_5,away_clean_sheet_rate,away_btts_rate,away_over25_rate,home_rest_days,away_rest_days,home_matches_last_30d,away_matches_last_30d,home_avg_cards_5,away_avg_cards_5,home_avg_corners_5,away_avg_corners_5,h2h_home_wins,h2h_draws,h2h_away_wins,h2h_avg_goals,odds_home,odds_draw,odds_away,implied_prob_home,implied_prob_draw,implied_prob_away,fixture_id,date,goals_home,goals_away,league_id
1567.4966152958962,1584.3392887674415,-16.842673471545368,1.4,3,0.4,0.4,0.6,1.6,1,0.4,0.4,0.2,15.0,14.0,3,3,0.0,0.0,,,1,3,1,1.4,,,,,,,371392,2025-11-23,3,2,1269
1493.244025477614,1458.9210577631754,34.32296771443862,1.0,0,0.4,0.2,0.2,0.2,-4,0.2,0.8,0.8,3.0,3.0,7,8,0.0,0.0,,,0,0,0,,,,,,,,370549,2025-11-23,0,2,1268
1551.9933444770963,1468.8878286611903,83.10551581590607,2.2,11,1.0,0.0,0.6,1.2,0,0.2,0.8,0.8,14.0,16.0,3,3,0.0,0.0,,,0,1,0,4.0,,,,,,,203741,2025-11-23,0,0,1142
1780.432694969326,1550.4150323034721,230.01766266585378,1.8,8,0.2,0.8,1.0,1.2,1,0.2,0.6,0.4,14.0,14.0,4,3,0.8,2.4,,,2,3,0,2.6,,,,,,,95869,2025-11-23,2,4,30
1492.1443423595138,1628.5047024801393,-136.3603601206255,0.4,-3,0.2,0.6,0.6,1.8,0,0.2,0.8,0.8,16.0,14.0,3,4,1.6,0.8,,,0,0,0,,,,,,,,95870,2025-11-23,1,1,30
1719.369737783249,1610.9569714858435,108.4127662974056,1.4,0,0.2,0.8,0.6,2.6,5,0.8,0.2,0.2,14.0,14.0,5,4,2.4,1.0,,,4,1,0,3.2,,,,,,,187012,2025-11-23,1,3,1112
1739.89862538259,1454.9601376599715,284.93848772261845,2.2,7,0.2,0.8,0.8,1.0,-1,0.4,0.4,0.2,14.0,14.0,5,4,3.6,2.4,,,3,2,0,2.4,,,,,,,187011,2025-11-23,2,3,1112
1629.2715479811707,1513.827330723629,115.4442172575416,1.2,-1,0.4,0.6,0.6,2.0,5,0.2,0.8,0.8,14.0,16.0,4,3,0.0,0.0,,,2,3,0,3.0,,,,,,,211184,2025-11-23,4,1,1148
1414.770205006292,1602.9349632710178,-188.16475826472583,1.2,-3,0.2,0.2,0.6,2.0,2,0.2,0.6,0.4,24.0,23.0,2,2,0.0,0.0,,,1,1,3,3.0,,,,,,,405896,2025-11-23,2,1,1303
1491.3800871854448,1516.789575152789,-25.40948796734415,1.4,5,0.4,0.6,0.8,1.2,-1,0.4,0.4,0.0,7.0,8.0,5,4,0.0,0.0,,,1,3,1,2.0,,,,,,,323654,2025-11-23,1,1,1216
1481.2474661456836,1410.1221433390785,71.12532280660503,1.6,1,0.4,0.4,0.6,1.0,-2,0.4,0.2,0.0,7.0,7.0,4,4,0.0,0.0,,,1,2,2,2.0,,,,,,,323653,2025-11-23,0,0,1216
1687.047537150491,1643.017759576324,44.029777574167156,2.0,7,0.4,0.4,0.6,1.0,0,0.4,0.4,0.2,15.0,16.0,3,3,0.0,0.0,,,2,2,1,1.4,,,,,,,307048,2025-11-23,1,1,1204
1487.382062413022,1513.3066973120026,-25.924634898980685,1.2,-3,0.0,0.4,0.4,3.0,5,0.0,1.0,1.0,15.0,29.0,3,1,0.0,0.0,,,0,0,0,,,,,,,,256271,2025-11-23,2,2,1175
1428.5875562032422,1505.5586876490477,-76.97113144580544,0.8,-2,0.0,0.8,0.6,3.0,1,1.0,0.0,0.0,3.0,3.0,4,1,0.0,0.0,,,0,0,1,1.0,,,,,,,221434,2025-11-23,1,0,1153
1522.113316840039,1404.666661084774,117.44665575526506,2.0,2,0.2,0.6,1.0,1.2,2,0.0,0.8,0.4,8.0,8.0,4,4,0.0,0.2,,,1,0,2,3.6666666666666665,,,,,,,441711,2025-11-23,2,0,1332
1658.9533757700758,1626.401582300226,32.55179346984983,1.4,2,0.2,0.8,0.6,2.2,5,0.4,0.6,0.4,15.0,14.0,3,3,2.0,1.4,,,2,2,1,1.6,,,,,,,115587,2025-11-23,1,1,37
1579.8199270832529,1540.7970450169587,39.02288206629419,1.2,-1,0.4,0.4,0.2,0.4,-5,0.0,0.6,0.2,15.0,15.0,4,4,2.4,1.2,,,0,1,4,3.8,,,,,,,115588,2025-11-23,1,2,37
1455.885611504354,1643.556579535068,-187.670968030714,0.2,-7,0.0,0.2,0.4,1.0,-1,0.2,0.8,0.8,14.0,14.0,4,5,2.4,2.6,,,1,1,3,3.4,,,,,,,5673,2025-11-23,0,0,1
1455.610771804833,1674.2704963511094,-218.6597245462765,0.6,-7,0.0,0.6,0.8,2.4,5,0.4,0.4,0.6,14.0,14.0,3,4,1.6,1.8,,,0,2,3,2.6,,,,,,,11674,2025-11-23,1,2,2
1590.8539346848609,1480.035358213427,110.81857647143397,1.6,4,0.6,0.2,0.4,0.6,-4,0.0,0.6,0.6,14.0,14.0,4,4,2.6,2.2,,,0,3,2,0.8,,,,,,,435386,2025-11-23,0,1,1329
1541.886454084579,1488.6649865176769,53.22146756690222,1.6,3,0.2,0.6,0.6,0.6,-4,0.0,0.6,0.2,15.0,15.0,4,4,1.8,2.2,,,2,2,1,1.4,,,,,,,64042,2025-11-23,0,0,16
1457.386628022707,1520.8134709109972,-63.42684288829014,1.4,-1,0.4,0.4,0.2,1.0,2,0.2,0.6,0.4,9.0,16.0,5,4,1.8,2.0,,,0,2,0,3.0,,,,,,,64043,2025-11-23,4,1,16
1546.8017823001321,1460.015912258497,86.78587004163501,1.4,1,0.4,0.4,0.4,1.6,3,0.4,0.6,0.4,14.0,15.0,3,3,0.0,0.0,,,2,2,1,1.4,,,,,,,110627,2025-11-23,2,1,36
1489.158462647764,1725.3620753568864,-236.20361270912235,1.0,0,0.2,0.6,0.2,1.8,2,0.4,0.2,0.2,16.0,14.0,4,5,2.2,2.6,,,2,0,2,2.5,,,,,,,60031,2025-11-23,1,3,15
1668.9159075406947,1575.370334755416,93.54557278527864,2.0,7,0.2,0.8,0.8,2.2,3,0.4,0.6,0.4,15.0,16.0,4,3,2.0,3.0,,,1,4,0,2.0,,,,,,,69612,2025-11-23,2,0,19
1499.6189665583038,1502.3500140569909,-2.731047498687076,0.8,-3,0.2,0.6,0.4,1.0,-1,0.4,0.2,0.0,15.0,15.0,4,3,0.0,0.0,,,3,1,1,3.0,,,,,,,313205,2025-11-23,4,2,1209
1618.0275568713214,1479.1464608231136,138.88109604820784,0.4,-4,0.2,0.8,0.8,0.8,-3,0.2,0.2,0.0,15.0,15.0,4,4,0.0,0.0,,,3,1,1,2.6,,,,,,,320082,2025-11-23,3,0,1215
1528.836014748239,1419.8929425389845,108.94307220925452,1.2,3,0.4,0.4,0.4,0.0,-9,0.0,0.4,0.4,16.0,14.0,3,3,0.0,0.0,,,3,1,1,2.6,,,,,,,425580,2025-11-23,4,0,1326
1795.0156829401546,1737.0338412629592,57.98184167719546,2.0,1,0.0,1.0,0.8,1.4,2,0.4,0.4,0.6,14.0,18.0,4,4,3.2,2.6,,,0,2,3,1.8,,,,,,,457021,2025-11-23,1,0,1366
1580.3653568198342,1431.3200353799846,149.04532143984966,1.4,-2,0.4,0.6,0.4,2.2,8,0.8,0.2,0.2,8.0,8.0,4,4,0.0,0.2,,,3,1,1,2.2,,,,,,,441712,2025-11-23,1,0,1332
1661.552370743642,1515.712278980029,145.84009176361315,1.2,1,0.2,0.8,0.6,1.0,-4,0.2,0.6,0.6,15.0,15.0,4,3,2.2,2.6,,,3,1,1,3.2,,,,,,,430748,2025-11-23,1,3,1328
1722.981487016082,1622.559771549139,100.42171546694294,2.0,2,0.6,0.4,0.4,1.8,3,0.6,0.4,0.2,22.0,22.0,3,3,0.0,0.0,,,3,1,1,2.4,,,,,,,351746,2025-11-23,2,1,1250
1437.1170342974444,1742.314232876513,-305.1971985790685,0.6,-10,0.0,0.6,0.8,2.0,3,0.4,0.4,0.2,14.0,14.0,3,5,3.0,2.0,,,0,1,3,4.0,,,,,,,199694,2025-11-23,0,3,1140
1473.4023955861671,1964.7352167235201,-491.332821137353,1.4,-1,0.0,0.8,0.6,1.6,5,0.2,0.8,0.6,14.0,4.0,5,6,0.0,0.0,,,0,0,5,3.8,,,,,,,208662,2025-11-23,1,0,1146
1529.295359167707,1526.617737669908,2.6776214977990094,0.2,-6,0.2,0.6,0.6,1.0,-3,0.0,1.0,0.6,15.0,15.0,3,4,0.0,0.0,,,2,2,1,2.2,,,,,,,205486,2025-11-23,1,1,1144
1498.0519830043881,1637.4628557391336,-139.41087273474545,2.0,5,0.6,0.4,0.4,2.2,9,0.4,0.6,0.8,14.0,14.0,3,4,3.0,2.0,,,2,2,1,2.4,,,,,,,194668,2025-11-23,1,0,1137
1574.7955105127967,1458.349517039946,116.44599347285066,1.2,-1,0.4,0.2,0.4,0.0,-13,0.0,0.2,0.8,14.0,14.0,4,4,0.0,0.0,,,2,0,0,4.5,,,,,,,214850,2025-11-23,5,0,1150
1563.582314370559,1443.6837165910126,119.89859777954644,0.8,-1,0.0,0.4,0.2,0.4,-4,0.0,1.0,0.8,15.0,16.0,4,4,2.6,2.4,,,1,1,0,3.0,,,,,,,100636,2025-11-23,1,2,32
1422.860811449437,1568.4113805561567,-145.55056910671965,0.8,-4,0.2,0.6,0.6,0.6,-2,0.0,0.8,0.2,16.0,15.0,4,7,0.0,0.0,,,1,3,0,1.25,,,,,,,90463,2025-11-23,1,1,26
1491.444741757127,1509.0911725479807,-17.64643079085363,0.4,-4,0.0,0.6,0.4,1.6,1,0.4,0.6,0.4,7.0,7.0,6,5,1.6,2.4,,,1,2,2,2.2,,,,,,,52878,2025-11-23,2,0,12
1541.1702909447022,1474.2694795571172,66.90081138758501,0.6,-5,0.6,0.2,0.4,1.8,3,0.4,0.2,0.6,7.0,6.0,5,5,2.8,1.0,,,1,1,0,2.5,,,,,,,52877,2025-11-23,1,2,12
1625.3606420995934,1487.538746648324,137.82189545126948,1.6,2,0.2,0.6,0.6,1.4,0,0.2,0.8,0.8,14.0,15.0,5,4,2.6,3.0,,,2,2,1,3.2,,,,,,,48254,2025-11-23,1,1,11
1741.2729056033586,1759.8968569717897,-18.623951368431108,3.0,21,0.6,0.4,1.0,3.0,21,0.8,0.2,1.0,22.0,22.0,2,2,0.0,0.0,,,1,3,1,1.2,,,,,,,446807,2025-11-23,1,1,1343
1502.9574680091387,1555.2131063960994,-52.255638386960754,1.8,2,0.6,0.2,0.4,1.4,6,0.2,0.4,0.6,22.0,22.0,2,2,0.0,0.0,,,0,2,1,5.333333333333333,,,,,,,349912,2025-11-23,3,3,1249
1584.733253132427,1460.431563967298,124.30168916512912,1.6,-2,0.2,0.6,0.6,0.2,-8,0.0,0.4,0.4,21.0,22.0,2,2,0.0,0.0,,,3,0,2,3.0,,,,,,,349911,2025-11-23,3,1,1249
1539.4611347899372,1505.6394418789052,33.82169291103196,1.2,1,0.2,0.8,1.0,1.6,3,0.0,1.0,1.0,10.0,14.0,4,4,3.0,1.6,,,3,1,1,4.6,,,,,,,184115,2025-11-23,1,0,1106
1586.9622097029994,1599.5434634517062,-12.581253748706786,0.8,-5,0.0,0.8,0.6,1.4,-1,0.4,0.4,0.2,8.0,14.0,3,4,0.0,0.0,,,1,1,3,2.6,,,,,,,208663,2025-11-23,0,0,1146
1449.7433826359224,1616.4003006726764,-166.65691803675395,0.8,-11,0.2,0.2,0.6,1.4,0,0.6,0.2,0.4,15.0,14.0,4,5,3.0,2.4,,,1,0,4,2.2,,,,,,,184116,2025-11-23,1,1,1106
1561.0457110920086,1596.1798611398215,-35.13415004781291,2.0,9,0.6,0.4,0.8,2.0,5,0.8,0.2,0.4,15.0,16.0,4,4,0.0,0.0,,,1,3,1,1.6,,,,,,,327232,2025-11-23,2,2,1219
1485.5039851233696,1493.1560504251756,-7.652065301806033,1.4,-2,0.0,0.6,0.4,1.0,-9,0.2,0.6,0.8,14.0,15.0,3,3,1.6,2.0,,,0,4,1,1.2,,,,,,,95871,2025-11-23,2,2,30
1485.9766266023464,1530.2570373532837,-44.280410750937335,0.8,-1,0.0,0.8,0.8,1.6,2,0.0,0.8,0.6,8.0,14.0,4,4,1.4,1.4,,,4,1,0,2.6,,,,,,,435387,2025-11-23,0,1,1329
1518.7034952913946,1607.6427362017228,-88.93924091032818,2.0,3,0.2,0.8,0.8,1.2,-1,0.8,0.2,0.2,3.0,3.0,8,8,0.0,0.0,,,0,0,0,,,,,,,,370553,2025-11-23,1,2,1268
1498.836589818376,1588.5095318376611,-89.67294201928507,1.2,-2,0.4,0.6,0.6,1.6,1,0.4,0.4,0.0,4.0,3.0,8,8,0.0,0.0,,,0,0,0,,,,,,,,370552,2025-11-23,2,1,1268
1485.0556746950763,1542.9717945233933,-57.91611982831705,2.0,3,0.2,0.8,0.8,2.0,2,0.4,0.4,0.2,14.0,14.0,4,4,2.6,2.8,,,0,0,0,,,,,,,,435388,2025-11-23,1,1,1329
1604.6466492808825,1483.1807999800915,121.46584930079098,2.0,4,0.8,0.0,0.2,1.6,1,0.4,0.4,0.6,3.0,946.0,8,0,0.0,0.0,,,1,1,0,4.0,,,,,,,370550,2025-11-23,2,0,1268
1590.5544621743281,1566.6975091849029,23.85695298942528,1.8,4,0.2,0.8,0.4,1.2,0,0.4,0.4,0.2,14.0,15.0,4,4,3.2,3.6,,,1,0,2,3.3333333333333335,,,,,,,239376,2025-11-23,2,1,1162
1461.0764769287816,1486.744243273527,-25.66776634474536,0.8,-1,0.4,0.2,0.2,0.8,-7,0.2,0.6,0.6,15.0,16.0,3,3,0.0,0.0,,,0,0,0,,,,,,,,203742,2025-11-23,4,2,1142
1610.634451407516,1542.6078792880262,68.02657211948986,2.0,2,0.4,0.6,0.6,1.4,-1,0.2,0.4,0.4,3.0,4.0,8,8,0.0,0.0,,,3,0,1,3.5,,,,,,,370551,2025-11-23,1,3,1268
1615.2092498514774,1451.3551337102608,163.85411614121654,1.4,0,0.2,0.6,0.4,0.8,-2,0.2,0.6,0.6,14.0,9.0,4,4,2.4,2.4,,,1,2,0,2.3333333333333335,,,,,,,187013,2025-11-23,1,2,1112
1466.484330412344,1450.2326212430232,16.251709169320748,0.6,-7,0.2,0.4,0.6,1.6,4,0.4,0.4,0.4,15.0,13.0,3,3,0.0,0.0,,,2,0,2,3.0,,,,,,,348054,2025-11-23,1,1,1248
1654.8491655938024,1552.4895924288448,102.35957316495751,3.0,9,0.8,0.2,0.4,2.4,5,0.4,0.4,0.6,14.0,14.0,4,4,2.8,2.4,,,0,0,0,,,,,,,,64044,2025-11-23,1,0,16
1540.257460104068,1448.860188166833,91.39727193723502,1.2,3,0.4,0.4,0.4,1.6,3,0.4,0.4,0.2,14.0,14.0,4,4,2.6,1.2,,,3,1,1,3.0,,,,,,,5675,2025-11-23,0,1,1
1476.9042070574337,1462.2596288919813,14.644578165452458,0.8,-5,0.0,0.6,0.4,0.6,-5,0.0,0.6,0.4,15.0,14.0,4,4,2.0,1.0,,,3,1,1,3.2,,,,,,,5674,2025-11-23,1,1,1
1557.6575892815765,1442.0139556805113,115.64363360106518,0.4,-7,0.2,0.2,0.6,1.8,-4,0.4,0.4,0.6,15.0,14.0,4,4,1.6,2.6,,,3,0,2,3.6,,,,,,,5676,2025-11-23,3,2,1
1413.9432464721854,1532.5350507084406,-118.59180423625526,0.0,-11,0.0,0.2,0.6,1.0,-1,0.2,0.4,0.4,14.0,15.0,4,4,1.8,3.2,,,2,0,3,3.4,,,,,,,69613,2025-11-23,0,1,19
1469.253409552131,1534.044002959091,-64.79059340695994,1.4,-1,0.0,0.8,0.8,0.4,-6,0.2,0.6,0.4,15.0,14.0,4,4,0.0,0.0,,,1,1,3,2.2,,,,,,,211185,2025-11-23,1,3,1148
1475.6490136272312,1483.4924904388743,-7.843476811643086,0.6,-9,0.0,0.4,0.8,1.8,2,0.0,1.0,0.8,9.0,16.0,5,3,0.0,0.0,,,2,1,2,3.0,,,,,,,307049,2025-11-23,1,0,1204
1637.994752448594,1464.8221105000368,173.17264194855716,2.0,5,0.6,0.4,0.6,0.2,-6,0.2,0.2,0.2,24.0,23.0,2,2,0.0,0.0,,,2,3,0,2.8,,,,,,,405897,2025-11-23,1,0,1303
1513.3448450460025,1525.1094284629046,-11.764583416902042,1.4,0,0.2,0.6,0.4,1.8,-6,0.4,0.4,0.6,16.0,14.0,3,3,0.0,0.0,,,1,1,3,3.6,,,,,,,425581,2025-11-23,1,5,1326
1526.7916117515922,1491.6506421536867,35.140969597905496,1.0,-4,0.6,0.0,0.2,1.8,3,0.8,0.2,0.2,7.0,7.0,3,3,0.0,0.0,,,2,3,0,1.2,,,,,,,469661,2025-11-23,0,0,1383
1529.3397149768384,1488.0469376145406,41.292777362297784,1.0,-2,0.4,0.2,0.0,0.6666666666666666,-4,0.6666666666666666,0.0,0.3333333333333333,7.0,7.0,3,3,0.0,0.0,,,0,0,0,,,,,,,,469662,2025-11-23,1,1,1383
1486.0889885031017,1515.4911043574477,-29.402115854345993,0.8,-3,0.4,0.6,0.2,1.0,-6,0.2,0.4,0.6,7.0,7.0,3,3,0.0,0.0,,,1,1,0,2.5,,,,,,,469663,2025-11-23,0,1,1383
1792.5587189053124,1547.6410349342034,244.917683971109,2.6,6,0.8,0.2,0.2,1.4,2,0.2,0.6,0.8,15.0,15.0,4,4,0.4,2.8,,,3,1,1,2.8,,,,,,,11675,2025-11-23,4,1,2
1691.3802436205194,1742.6808947818538,-51.30065116133437,2.0,4,0.4,0.4,0.4,2.6,6,0.6,0.4,0.2,14.0,14.0,4,4,0.0,0.0,,,1,3,1,2.0,,,,,,,320083,2025-11-23,1,1,1215
1537.2270477095665,1476.7188369764265,60.508210733140004,1.0,-2,0.6,0.2,0.2,0.6,-8,0.0,0.6,0.8,3.0,3.0,8,8,0.0,0.0,,,1,4,0,3.2,,,,,,,370554,2025-11-23,2,1,1268
1473.061311345457,1564.6666472043676,-91.60533585891062,0.8,-3,0.0,0.4,0.2,2.6,5,0.8,0.2,0.2,7.0,7.0,3,3,0.0,0.0,,,0,2,3,1.2,,,,,,,469665,2025-11-23,0,0,1383
1695.9909436735134,1510.8184658368043,185.17247783670905,2.0,4,0.2,0.8,0.6,1.6,-2,0.4,0.4,0.6,9.0,5.0,5,4,0.0,0.0,,,0,1,0,0.0,,,,,,,313206,2025-11-23,0,0,1209
1515.870196455539,1570.0689594114679,-54.19876295592894,0.6,-2,0.2,0.8,0.6,2.0,4,0.6,0.2,0.4,7.0,7.0,3,3,0.0,0.0,,,1,2,2,0.8,,,,,,,469664,2025-11-23,0,2,1383
1780.3224607339475,1483.7044055955625,296.618055138385,2.4,10,0.6,0.4,0.8,1.0,-2,0.0,1.0,0.8,14.0,14.0,5,4,2.0,5.0,,,2,0,0,4.5,,,,,,,199695,2025-11-23,3,0,1140
1508.2074490351092,1725.1389213826824,-216.93147234757316,2.2,5,0.4,0.6,0.6,2.2,10,0.4,0.6,0.4,14.0,14.0,4,5,0.0,0.0,,,1,1,3,5.4,,,,,,,214851,2025-11-23,2,1,1150
1659.191653847386,1473.0965886912338,186.09506515615226,1.6,1,0.8,0.0,0.0,1.0,-1,0.6,0.2,0.2,14.0,15.0,4,4,1.0,1.6,,,2,1,2,2.4,,,,,,,60032,2025-11-23,2,0,15
1540.9325542626596,1842.9153613134217,-301.9828070507622,1.2,0,0.4,0.6,0.4,2.6,8,0.4,0.6,0.8,15.0,14.0,4,4,2.6,3.2,,,0,0,5,4.4,,,,,,,115589,2025-11-23,2,5,37
1498.931706971101,1579.4780927466063,-80.54638577550531,0.8,-3,0.0,1.0,0.8,2.0,0,0.2,0.6,0.6,16.0,14.0,4,4,0.0,0.0,,,2,1,2,2.0,,,,,,,205487,2025-11-23,1,0,1144
1652.1042275825178,1647.5723381087116,4.531889473806132,1.6,-1,0.2,0.6,0.6,1.4,2,0.6,0.0,0.2,22.0,22.0,3,3,0.0,0.0,,,2,2,1,2.2,,,,,,,351747,2025-11-23,2,1,1250
1498.2728861876785,1592.9336909209103,-94.66080473323177,0.6,-2,0.2,0.6,0.2,1.4,2,0.2,0.4,0.2,7.0,7.0,3,3,0.0,0.0,,,1,1,0,1.5,,,,,,,469666,2025-11-23,1,1,1383
1518.8699973592854,1557.4626977855428,-38.59270042625735,0.6,-6,0.0,0.6,0.6,1.4,2,0.2,0.8,0.8,15.0,14.0,4,4,2.6,1.4,,,1,1,3,3.2,,,,,,,430749,2025-11-23,4,0,1328
1515.7488637893637,1650.7822239397342,-135.03336015037053,1.2,-1,0.4,0.6,0.4,2.0,3,0.4,0.4,0.4,15.0,14.0,4,4,2.4,2.6,,,0,0,2,4.5,,,,,,,100637,2025-11-23,0,1,32
1502.9389795149145,1721.373555603636,-218.43457608872154,1.2,-1,0.2,0.4,0.4,2.6,8,0.6,0.4,0.4,14.0,15.0,4,4,3.2,1.8,,,1,0,4,3.2,,,,,,,48255,2025-11-23,0,1,11
1604.975502373745,1515.5563203422669,89.41918203147816,3.0,12,0.4,0.6,0.6,1.4,-2,0.0,1.0,0.8,16.0,15.0,3,3,0.0,0.0,,,0,0,0,,,,,,,,90464,2025-11-23,1,1,26
1545.2115756136254,1566.624630541638,-21.41305492801257,2.6,6,0.6,0.4,0.4,2.0,2,0.2,0.8,0.8,7.0,8.0,5,5,2.8,3.2,,,3,0,2,2.8,,,,,,,52879,2025-11-23,0,2,12
1757.71982156656,1475.3210165983505,282.39880496820956,3.0,11,0.4,0.6,0.6,1.6,5,0.0,0.8,0.6,15.0,17.0,4,4,0.0,0.0,,,5,0,0,2.6,,,,,,,90465,2025-11-23,4,1,26
1724.5699718376432,1494.0471525271723,230.52281931047082,1.8,2,0.8,0.2,0.2,1.2,-2,0.0,0.6,0.6,14.0,14.0,3,4,3.0,4.8,,,3,1,1,2.0,,,,,,,457022,2025-11-23,3,1,1366
1548.175675546702,1488.007998493545,60.16767705315692,2.4,8,0.6,0.2,0.6,0.8,-11,0.2,0.2,0.6,15.0,12.0,3,3,2.8,3.0,,,1,3,1,1.6,,,,,,,488522,2025-11-23,3,0,1399
1504.458526227705,1554.2098291743494,-49.75130294664427,1.4,2,0.2,0.4,0.4,2.0,2,0.4,0.4,0.4,15.0,14.0,4,4,2.8,1.4,,,2,2,1,2.6,,,,,,,100638,2025-11-23,1,2,32
1637.003911548489,1674.294695367037,-37.29078381854811,0.8,-3,0.2,0.4,0.4,2.6,9,0.4,0.6,0.6,14.0,15.0,4,4,0.0,0.0,,,2,3,0,2.6,,,,,,,327233,2025-11-23,3,0,1219
1454.7045742417827,1456.052933965337,-1.3483597235542675,1.2,-5,0.2,0.4,0.8,0.2,-14,0.2,0.0,0.6,14.0,14.0,3,2,0.0,0.0,,,1,0,0,4.0,,,,,,,446808,2025-11-23,2,0,1343
1741.8118784219564,1640.6597636737604,101.15211474819603,1.8,-1,0.4,0.2,0.2,0.6,-4,0.2,0.6,0.4,14.0,14.0,4,4,3.8,1.6,,,3,2,0,2.0,,,,,,,199696,2025-11-23,1,0,1140
1732.6511165488682,1714.1134386080341,18.5376779408341,2.4,5,0.4,0.4,0.6,1.4,2,0.6,0.4,0.2,7.0,14.0,5,3,0.0,0.0,,,1,3,1,1.6,,,,,,,234447,2025-11-23,2,2,1159
1660.3460561784664,1499.1404939133204,161.205562265146,1.8,4,0.4,0.2,0.2,0.8,-2,0.2,0.6,0.6,14.0,16.0,5,4,3.0,3.6,,,0,0,0,,,,,,,,5677,2025-11-23,4,2,1
1809.843923024641,1713.4849073413393,96.35901568330178,2.4,5,0.6,0.4,0.6,1.8,2,0.2,0.8,0.6,14.0,15.0,5,4,1.8,1.8,,,0,2,3,3.0,,,,,,,60033,2025-11-23,0,1,15
1498.213873459491,1546.9035040095616,-48.68963055007066,1.2,4,0.4,0.4,0.6,1.8,5,0.6,0.4,0.4,363.0,7.0,0,4,0.0,0.0,,,0,0,0,,,,,,,,495244,2025-11-23,2,1,1405
1573.6170566668611,1435.006291342541,138.61076532432003,1.8,2,0.4,0.6,0.6,0.8,-3,0.0,0.6,0.8,16.0,22.0,3,2,2.8,2.8,,,3,1,1,2.4,,,,,,,492389,2025-11-23,2,1,1402
1453.482422842293,1565.1596117569002,-111.67718891460709,2.0,0,0.4,0.6,0.4,1.4,0,0.2,0.6,0.6,22.0,13.0,2,3,2.8,1.4,,,0,1,2,1.0,,,,,,,492388,2025-11-23,0,0,1402
1696.1295159468698,1444.0978306132747,252.03168533359508,2.0,3,0.0,1.0,1.0,1.4,-2,0.2,0.4,0.6,18.0,14.0,2,3,2.4,2.4,,,4,1,0,0.8,,,,,,,492386,2025-11-23,3,0,1402
1411.1658151685665,1466.7219145355875,-55.556099367021034,0.8,-2,0.0,1.0,1.0,0.6,-2,0.0,0.4,0.4,14.0,15.0,3,3,3.0,2.2,,,2,1,1,1.75,,,,,,,492385,2025-11-23,3,0,1402
1456.7626661417005,1816.068766843352,-359.30610070165153,0.4,-5,0.2,0.6,0.4,2.6,8,0.6,0.4,0.6,16.0,14.0,4,4,1.6,2.4,,,0,1,4,3.4,,,,,,,48256,2025-11-23,2,2,11
1528.4116806920767,1659.2980173947972,-130.88633670272043,1.2,3,0.2,0.6,0.8,2.2,5,0.4,0.6,0.6,14.0,16.0,2,3,2.4,2.8,,,3,0,2,3.0,,,,,,,492387,2025-11-23,1,2,1402
1466.8452259913117,1524.5976027495665,-57.75237675825474,0.8,-1,0.0,0.6,0.6,0.6,-6,0.0,0.6,0.6,6.0,7.0,5,5,2.4,3.4,,,2,1,2,3.2,,,,,,,52880,2025-11-23,3,2,12
1404.8650106079547,1661.6819343103446,-256.8169237023899,0.2,-13,0.2,0.8,0.8,2.0,3,0.0,1.0,1.0,7.0,7.0,2,3,0.0,0.0,,,0,1,4,3.8,,,,,,,303319,2025-11-23,0,2,1202
1654.8138922501034,1692.4762881195588,-37.662395869455395,1.4,-4,0.2,0.4,0.6,2.6,11,0.4,0.6,1.0,14.0,5.0,3,6,3.0,1.8,,,1,0,4,2.6,,,,,,,488523,2025-11-23,2,2,1399
1576.6790521425232,1461.5425130796789,115.13653906284435,1.0,-6,0.4,0.2,0.6,0.6,-9,0.0,0.6,1.0,16.0,18.0,3,3,0.0,0.0,,,3,0,2,4.2,,,,,,,338493,2025-11-23,3,1,1230
1567.9463411701552,1762.253752588916,-194.30741141876092,2.0,5,0.4,0.4,1.0,1.6,3,0.6,0.4,0.4,17.0,16.0,3,3,0.0,0.0,,,1,1,3,3.6,,,,,,,338494,2025-11-23,1,0,1230
1655.5752926442024,1549.255876211675,106.3194164325273,1.8,2,0.6,0.4,0.2,1.0,-1,0.0,1.0,1.0,14.0,14.0,3,3,2.4,3.4,,,0,2,3,3.0,,,,,,,500337,2025-11-23,1,0,1409
1513.9784274766157,1629.1506908625502,-115.17226338593446,1.0,-1,0.0,0.8,0.4,1.4,1,0.0,0.8,0.6,7.0,9.0,5,5,2.0,3.4,,,0,3,2,1.8,,,,,,,500338,2025-11-23,0,2,1409
1606.4806651241706,1618.0435097627237,-11.562844638553088,2.4,2,0.6,0.2,0.6,2.4,12,0.4,0.6,1.0,15.0,14.0,3,3,0.0,0.0,,,3,1,1,2.6,,,,,,,82320,2025-11-23,0,4,24
1725.3635962195538,1623.6754757772947,101.6881204422591,2.6,8,0.6,0.4,0.4,2.6,7,0.4,0.6,0.8,14.0,15.0,4,3,0.0,0.0,,,4,1,0,2.6,,,,,,,271038,2025-11-23,1,0,1182
